symbol,buy_date,buy_price,sell_date,sell_price,shares,return_pct,profit,holding_days,sell_reason
CMCSA,2017-11-10,30.08042335510254,2017-12-08,30.978347778320312,29,0.029850790749108874,26.03980827331543,28,stop_loss_sideways
CRM,2017-11-10,104.14449310302734,2017-12-08,102.3632354736328,8,-0.01710371404498935,-14.250061035156364,28,stop_loss_sideways
PANW,2017-11-21,24.899999618530277,2017-12-19,24.82333374023437,11,-0.003078950982748278,-0.843324661254961,28,stop_loss_sideways
XYZ,2017-11-10,39.209999084472656,2017-12-22,35.13999938964844,22,-0.10380004564794693,-89.53999328613281,42,stop_loss_dip
BAC,2017-11-29,23.334922790527344,2017-12-27,24.63590431213379,11,0.0557525530847083,14.310796737670898,28,stop_loss_sideways
JPM,2017-12-04,85.92694091796875,2018-01-02,86.73035430908203,3,0.009349959192429183,2.4102401733398438,29,stop_loss_sideways
BA,2017-12-08,272.460693359375,2018-01-08,295.5707702636719,2,0.08481985646940544,46.22015380859375,31,stop_loss_sideways
MAR,2017-12-08,120.99557495117188,2018-01-08,127.56369018554688,5,0.0542839292844022,32.840576171875,31,stop_loss_sideways
EBAY,2017-12-08,33.507110595703125,2018-01-08,35.4205207824707,19,0.05710460116525086,36.354793548583984,31,stop_loss_sideways
BIIB,2017-12-08,325.7699890136719,2018-01-08,329.6499938964844,1,0.011910258813465056,3.8800048828125,31,stop_loss_sideways
INTC,2017-12-19,39.48989486694336,2018-01-18,37.34077835083008,11,-0.05442193562060576,-23.640281677246094,30,stop_loss_sideways
WFC,2017-12-22,49.26059341430664,2018-01-23,51.613582611083984,10,0.04776615614407054,23.529891967773438,32,stop_loss_sideways
HD,2017-12-27,156.59963989257812,2018-01-25,169.0986328125,3,0.079814953140989,37.496978759765625,29,stop_loss_sideways
AAPL,2018-01-18,41.98122787475586,2018-02-02,37.58778762817383,10,-0.10465249515066932,-43.93440246582031,15,stop_loss_dip
META,2018-01-08,186.9739227294922,2018-02-05,180.0026092529297,3,-0.037284950621955824,-20.9139404296875,28,stop_loss_sideways
MSFT,2018-01-08,81.193359375,2018-02-05,80.93582916259766,7,-0.003171813734334031,-1.8027114868164062,28,stop_loss_sideways
GOOGL,2018-01-08,55.292724609375,2018-02-05,52.721153259277344,11,-0.04650831313278494,-28.28728485107422,28,stop_loss_sideways
CAT,2018-01-25,142.86399841308594,2018-02-05,127.43636322021484,3,-0.10798826411299689,-46.28290557861328,11,stop_loss_dip
TSLA,2018-01-23,23.519332885742188,2018-02-08,21.01533317565918,18,-0.10646559246588895,-45.07199478149414,16,stop_loss_dip
AMZN,2017-10-16,50.31700134277344,2018-02-13,70.72550201416016,19,0.40559850799451114,387.76151275634766,120,stop_loss_max_holding
ANET,2018-02-13,18.2862491607666,2018-02-16,15.593125343322754,27,-0.14727590080211647,-72.71434307098389,3,stop_loss_dip
BAC,2018-02-02,26.475521087646484,2018-03-02,26.30870056152344,16,-0.0063009345716289605,-2.669128417968693,28,stop_loss_sideways
BG,2018-02-05,63.37800598144531,2018-03-05,61.48262405395508,9,-0.029905988649203175,-17.05843734741211,28,stop_loss_sideways
NCLH,2018-02-05,56.95000076293945,2018-03-05,55.58000183105469,10,-0.02405617056244713,-13.699989318847656,28,stop_loss_sideways
OMC,2018-02-08,57.65168380737305,2018-03-08,56.28464889526367,7,-0.023711968529435138,-9.569244384765625,28,stop_loss_sideways
GWW,2017-11-10,182.14224243164065,2018-03-12,251.65093994140625,4,0.38161766640076766,278.0347900390624,122,stop_loss_max_holding
WDAY,2018-03-02,131.27999877929688,2018-03-29,127.11000061035156,3,-0.0317641545377812,-12.509994506835938,27,stop_loss_sideways
CRM,2018-03-05,121.2248077392578,2018-04-02,114.09976959228516,4,-0.05877541305157499,-28.500152587890568,28,stop_loss_sideways
AMZN,2018-03-08,77.59300231933594,2018-04-02,68.59950256347656,6,-0.11590606739054125,-53.96099853515625,25,stop_loss_dip
AAPL,2018-03-12,42.73085784912109,2018-04-09,39.986698150634766,13,-0.06421962573687869,-35.67407608032217,28,stop_loss_sideways
BMY,2018-02-05,46.126991271972656,2018-04-10,46.612213134765625,13,0.010519261053295616,6.307884216308594,64,stop_loss_sideways
XYZ,2018-03-05,50.41999816894531,2018-04-19,50.630001068115234,11,0.0041650715350336305,2.3100318908691406,45,stop_loss_sideways
